label	pos	tensor	layer	type	point	rel_before	rel_after	step	cos	sub	sub_rel	sub_cos
orig	28	attn_residual-9	9	linear_gated_deltanet	mixer	0.043784	0.042378	-0.001406	0.999102	linear_attn_out-9	0.073322	0.997413
orig	28	l_out-9	9	linear_gated_deltanet	ffn	0.042378	0.041296	-0.001082	0.999154	ffn_out-9	0.089435	0.996022
orig	28	attn_residual-10	10	linear_gated_deltanet	mixer	0.041296	0.040546	-0.000750	0.999188	linear_attn_out-10	0.064573	0.997927
orig	28	l_out-10	10	linear_gated_deltanet	ffn	0.040546	0.039780	-0.000766	0.999227	ffn_out-10	0.067082	0.997754
orig	28	attn_residual-11	11	full_attention	mixer	0.039780	0.041924	0.002144	0.999124	attn_output-11	0.084612	0.996544
orig	28	l_out-11	11	full_attention	ffn	0.041924	0.040529	-0.001395	0.999181	ffn_out-11	0.079845	0.996818
orig	28	attn_residual-12	12	linear_gated_deltanet	mixer	0.040529	0.038623	-0.001906	0.999254	linear_attn_out-12	0.051995	0.998716
orig	28	l_out-12	12	linear_gated_deltanet	ffn	0.038623	0.037917	-0.000706	0.999282	ffn_out-12	0.069042	0.997614
orig	28	attn_residual-13	13	linear_gated_deltanet	mixer	0.037917	0.037246	-0.000671	0.999309	linear_attn_out-13	0.063952	0.997954
orig	28	l_out-13	13	linear_gated_deltanet	ffn	0.037246	0.038797	0.001551	0.999252	ffn_out-13	0.062551	0.998042
orig	28	attn_residual-14	14	linear_gated_deltanet	mixer	0.038797	0.043235	0.004438	0.999065	linear_attn_out-14	0.060867	0.998148
orig	28	l_out-14	14	linear_gated_deltanet	ffn	0.043235	0.041218	-0.002017	0.999153	ffn_out-14	0.056570	0.998540
orig	28	attn_residual-15	15	full_attention	mixer	0.041218	0.042416	0.001198	0.999101	attn_output-15	0.058742	0.998276
orig	28	l_out-15	15	full_attention	ffn	0.042416	0.040334	-0.002082	0.999188	ffn_out-15	0.066410	0.997793
orig	28	attn_residual-16	16	linear_gated_deltanet	mixer	0.040334	0.039963	-0.000371	0.999203	linear_attn_out-16	0.056513	0.998405
orig	28	l_out-16	16	linear_gated_deltanet	ffn	0.039963	0.039591	-0.000372	0.999216	ffn_out-16	0.054186	0.998532
orig	28	attn_residual-17	17	linear_gated_deltanet	mixer	0.039591	0.039141	-0.000450	0.999234	linear_attn_out-17	0.059212	0.998251
orig	28	l_out-17	17	linear_gated_deltanet	ffn	0.039141	0.039674	0.000533	0.999214	ffn_out-17	0.067407	0.997730
orig	28	attn_residual-18	18	linear_gated_deltanet	mixer	0.039674	0.037742	-0.001932	0.999294	linear_attn_out-18	0.040033	0.999217
orig	28	l_out-18	18	linear_gated_deltanet	ffn	0.037742	0.039123	0.001381	0.999239	ffn_out-18	0.066525	0.997811
orig	28	attn_residual-19	19	full_attention	mixer	0.039123	0.039284	0.000161	0.999229	attn_output-19	0.070079	0.997567
orig	28	l_out-19	19	full_attention	ffn	0.039284	0.045809	0.006525	0.998951	ffn_out-19	0.060002	0.998305
orig	28	attn_residual-20	20	linear_gated_deltanet	mixer	0.045809	0.038250	-0.007559	0.999270	linear_attn_out-20	0.035574	0.999387
orig	28	l_out-20	20	linear_gated_deltanet	ffn	0.038250	0.041286	0.003036	0.999147	ffn_out-20	0.077389	0.997277
orig	28	attn_residual-21	21	linear_gated_deltanet	mixer	0.041286	0.039004	-0.002282	0.999240	linear_attn_out-21	0.054869	0.998549
orig	28	l_out-21	21	linear_gated_deltanet	ffn	0.039004	0.041707	0.002703	0.999130	ffn_out-21	0.060955	0.998154
orig	28	attn_residual-22	22	linear_gated_deltanet	mixer	0.041707	0.039820	-0.001887	0.999207	linear_attn_out-22	0.063515	0.997994
orig	28	l_out-22	22	linear_gated_deltanet	ffn	0.039820	0.042403	0.002583	0.999103	ffn_out-22	0.055727	0.998455
orig	28	attn_residual-23	23	full_attention	mixer	0.042403	0.044717	0.002314	0.999000	attn_output-23	0.040679	0.999175
orig	28	l_out-23	23	full_attention	ffn	0.044717	0.046125	0.001408	0.998955	ffn_out-23	0.030411	0.999579
orig	28	result_norm	-1	-	final_norm	0.046125	0.049288	0.003163	0.998785	-	-	-
# largest step p4 pos 0: attn_residual-15 (layer 15 full_attention, mixer) rel_l2 0.006419 -> 0.045819 step 0.039400
# largest step p4 pos 1: l_out-21 (layer 21 linear_gated_deltanet, ffn) rel_l2 0.128373 -> 0.141175 step 0.012802
# largest step p4 pos 2: attn_residual-23 (layer 23 full_attention, mixer) rel_l2 0.082654 -> 0.091652 step 0.008998
# largest step p4 pos 3: l_out-2 (layer 2 linear_gated_deltanet, ffn) rel_l2 0.014150 -> 0.026157 step 0.012007
# largest step orig pos 4: l_out-2 (layer 2 linear_gated_deltanet, ffn) rel_l2 0.002427 -> 0.014620 step 0.012193
# largest step orig pos 28: l_out-2 (layer 2 linear_gated_deltanet, ffn) rel_l2 0.014734 -> 0.027309 step 0.012575
# at l_out-21: p4 pos 0 step 0.007619 rank 6/49 (largest there: attn_residual-15 0.039400)
# at l_out-21: p4 pos 1 step 0.012802 rank 1/49 (largest there: l_out-21 0.012802)
# at l_out-21: p4 pos 2 step 0.001661 rank 24/49 (largest there: attn_residual-23 0.008998)
# at l_out-21: p4 pos 3 step -0.000820 rank 35/49 (largest there: l_out-2 0.012007)
# at l_out-21: orig pos 4 step 0.001553 rank 13/49 (largest there: l_out-2 0.012193)
# at l_out-21: orig pos 28 step 0.002703 rank 12/49 (largest there: l_out-2 0.012575)
# excess p4 pos 1 at l_out-16 (layer 16 linear_gated_deltanet, ffn): ref step 0.009338, max other step 0.000624, excess 0.008714
# excess p4 pos 1 at l_out-20 (layer 20 linear_gated_deltanet, ffn): ref step 0.010949, max other step 0.004873, excess 0.006076
# excess p4 pos 1 at attn_residual-18 (layer 18 linear_gated_deltanet, mixer): ref step 0.005624, max other step -0.000059, excess 0.005683
# excess p4 pos 1 at l_out-17 (layer 17 linear_gated_deltanet, ffn): ref step 0.007630, max other step 0.002294, excess 0.005336
# excess p4 pos 1 at l_out-21 (layer 21 linear_gated_deltanet, ffn): ref step 0.012802, max other step 0.007619, excess 0.005183
