label	pos	idx	tensor	layer	n	bit_equal	rel_l2	max_abs	llama_first4	apr_first4
orig	28	382	gate-0	0	16	16	0.000000e+00	0.000000e+00	-5.14157057,-2.85810584e-05,-4.8340833e-05,-2.12966847	-5.14157057,-2.85810584e-05,-4.8340833e-05,-2.12966847
orig	28	383	beta_sigmoid-0	0	16	16	0.000000e+00	0.000000e+00	0.444926709,0.52553463,0.460861266,0.997994304	0.444926709,0.52553463,0.460861266,0.997994304
orig	28	384	state_predelta-0	0	262144	141208	7.288143e-08	1.490116e-07	-1.9852705e-06,4.34703088e-06,3.50095343e-06,2.674266e-07	-1.9852705e-06,4.34703088e-06,3.50095343e-06,2.674266e-07
orig	28	385	new_state-0	0	262144	142919	7.245410e-08	1.490116e-07	0.00201968523,-0.00436665164,-0.00254669203,5.94186131e-05	0.00201968523,-0.00436665164,-0.00254669203,5.94186131e-05
orig	28	386	attn_output-0	0	2048	1476	2.824174e-08	3.725290e-09	6.8563545e-06,-9.65426921e-07,-3.60865414e-07,-3.29754198e-06	6.8563545e-06,-9.65426921e-07,-3.60865414e-07,-3.29754198e-06
orig	28	387	z-0	0	2048	2048	0.000000e+00	0.000000e+00	0.963563442,-0.744903564,0.654985309,-1.23944759	0.963563442,-0.744903564,0.654985309,-1.23944759
orig	28	388	final_output-0	0	2048	1418	3.922960e-08	1.192093e-07	0.00460561551,0.000229250523,-0.000144311794,0.000848213851	0.00460561551,0.000229250523,-0.000144311794,0.000848213851
orig	28	389	linear_attn_out-0	0	1024	1024	0.000000e+00	0.000000e+00	-0.479343086,0.0208116993,-0.121387951,-0.0108986348	-0.479343086,0.0208116993,-0.121387951,-0.0108986348
orig	28	390	attn_residual-0	0	1024	1024	0.000000e+00	0.000000e+00	-0.483778387,-0.00284323841,-0.102168314,0.0171916038	-0.483778387,-0.00284323841,-0.102168314,0.0171916038
orig	28	391	attn_post_norm-0	0	1024	1024	0.000000e+00	0.000000e+00	-8.43921757,-0.0909809321,-3.36409044,0.554672718	-8.43921757,-0.0909809321,-3.36409044,0.554672718
orig	28	392	ffn_out-0	0	1024	347	1.094297e-07	1.117587e-08	0.0362266973,0.0326891318,0.0168542545,-0.028310677	0.0362266898,0.0326891281,0.0168542545,-0.0283106733
orig	28	393	l_out-0	0	1024	457	8.273086e-08	1.490116e-08	-0.447551697,0.0298458934,-0.0853140578,-0.0111190733	-0.447551697,0.0298458897,-0.0853140578,-0.0111190695
orig	28	394	attn_norm-1	1	1024	498	9.065631e-08	7.152557e-07	-14.0762701,1.2163496,-3.32574749,-0.464739978	-14.0762701,1.21634948,-3.32574749,-0.464739859
orig	28	395	conv_output_silu-1	1	6144	863	2.615913e-07	7.152557e-07	0.011661876,-0.01300437,-0.147895396,-0.278444409	0.011661876,-0.0130043738,-0.147895396,-0.278444409
