label	pos	idx	tensor	layer	n	bit_equal	rel_l2	max_abs	llama_first4	apr_first4
p4	2	1034	l_out-17	17	1024	0	5.607604e-02	2.785653e-02	-0.565383554,-0.0754056945,0.0923732817,0.078545101	-0.542546511,-0.0614069067,0.0919587612,0.100584179
p4	2	1035	attn_norm-18	18	1024	0	5.584240e-02	3.673813e-01	-5.864501,-1.02920926,1.21337986,1.00327647	-5.6203146,-0.837052166,1.20636642,1.28311896
p4	2	1036	conv_output_silu-18	18	6144	0	3.042036e-02	1.311116e-01	-0.158320308,0.0121451374,-0.157668203,-0.277193427	-0.169364065,0.0185781941,-0.157332167,-0.276995599
p4	2	1037	q_conv_predelta-18	18	2048	0	4.429396e-02	3.616057e-02	-0.0433090478,0.00332234288,-0.0431306623,-0.0758271813	-0.0465323254,0.00510430941,-0.043226596,-0.0761038065
p4	2	1038	k_conv_predelta-18	18	2048	0	5.211826e-02	4.517429e-02	-0.0963767469,-0.104793742,-0.0266777743,0.0583896674	-0.09303087,-0.105490126,-0.0324929617,0.0554753542
p4	2	1039	v_conv_predelta-18	18	2048	0	3.673669e-02	1.311116e-01	0.0837393552,-0.203468069,-0.00434926758,-0.180537939	0.0915831104,-0.202187404,-0.0087497225,-0.185182899
p4	2	1040	a_softplus-18	18	16	0	1.161952e-02	3.035998e-02	0.000565726426,3.1443162,0.0022816835,1.27555454	0.000567275274,3.17467618,0.0025660228,1.29931366
p4	2	1041	gate-18	18	16	0	1.190359e-02	6.706238e-03	-0.000235829852,-0.633835316,-0.000679754245,-0.343310863	-0.000236475506,-0.639955342,-0.00076446397,-0.349705547
p4	2	1042	beta_sigmoid-18	18	16	0	6.837662e-03	1.427203e-02	0.801172316,0.924152315,0.0992730558,0.935258448	0.805513442,0.92843467,0.0991632938,0.931792498
p4	2	1043	state_predelta-18	18	262144	0	4.032866e-02	1.526899e-01	-0.000448596431,-0.0108828992,-0.00828475133,-0.000740527874	-0.000375077361,-0.0110790618,-0.00855983794,-0.000741101685
p4	2	1044	new_state-18	18	262144	0	4.544954e-02	1.900587e-01	0.000462969707,-0.00988927111,-0.0080304984,-0.00129255978	8.57313862e-05,-0.0105540194,-0.0083968984,-0.00101565896
p4	2	1045	attn_output-18	18	2048	0	4.015834e-02	5.465671e-03	0.00466427393,-0.00723294029,-0.000465872727,-0.00684036966	0.00487783924,-0.00725676538,-0.000565153663,-0.00698583061
p4	2	1046	z-18	18	2048	0	3.390002e-02	2.868291e-01	-3.14824533,-0.532201409,-0.580797553,-0.323776245	-3.26693916,-0.539152086,-0.634680152,-0.378186107
p4	2	1047	final_output-18	18	2048	0	7.805303e-02	7.267876e-02	-0.0320558362,0.0883727819,0.00550074596,0.0501336269	-0.0311404876,0.0897269621,0.00706555042,0.0581174009
p4	2	1048	linear_attn_out-18	18	1024	0	8.548963e-02	1.315792e-02	-0.420760721,0.0294807348,0.0182042159,-0.0465713926	-0.42535615,0.0293750875,0.0193072818,-0.0502326712
p4	2	1049	attn_residual-18	18	1024	0	5.656254e-02	2.997752e-02	-0.986144304,-0.0459249616,0.110577494,0.0319737084	-0.96790266,-0.0320318192,0.111266047,0.050351508
p4	2	1050	attn_post_norm-18	18	1024	0	5.873182e-02	3.252304e-01	-6.65957594,-0.482065886,1.18000317,0.292391032	-6.52977276,-0.335891843,1.18614936,0.459985137
p4	2	1051	ffn_out-18	18	1024	0	6.786379e-02	1.578742e-02	-0.829962969,0.0339473225,0.0286975913,0.119641349	-0.845750391,0.026906034,0.0284293927,0.115877137
p4	2	1052	l_out-18	18	1024	0	5.371298e-02	2.813017e-02	-1.81610727,-0.011977639,0.139275089,0.151615053	-1.81365299,-0.00512578525,0.139695436,0.166228652
p4	2	1053	attn_norm-19	19	1024	0	5.212513e-02	2.676473e-01	-11.762393,-0.0862826332,1.0340966,1.11308134	-11.7256422,-0.0368587673,1.03537607,1.21820021
p4	2	1054	attn_pregate-19	19	2048	0	7.025583e-02	4.999187e-01	-0.333137512,-0.372268617,-0.218195781,-0.131501794	-0.307200342,-0.373898923,-0.179614186,-0.122598216
p4	2	1055	attn_gated-19	19	2048	0	3.901691e-02	6.147361e-02	-0.00694091665,-0.0218462031,-0.00848646276,-0.00334807695	-0.00667923642,-0.022825459,-0.00706954906,-0.00334339589
p4	2	1056	attn_output-19	19	1024	0	7.018720e-02	8.322090e-03	0.673494816,-0.00378252566,0.0164225399,-2.2649765e-06	0.666840196,-0.00283518434,0.0123511255,0.00334775448
p4	2	1057	attn_residual-19	19	1024	0	6.079715e-02	2.999748e-02	-1.14261246,-0.0157601647,0.155697629,0.151612788	-1.1468128,-0.00796096958,0.152046561,0.169576406
p4	2	1058	attn_post_norm-19	19	1024	0	6.258419e-02	2.909610e-01	-7.82451582,-0.15974699,1.44289875,1.16773307	-7.82336426,-0.0803859979,1.4036957,1.30111504
p4	2	1059	ffn_out-19	19	1024	0	7.866873e-02	1.986095e-02	-0.292188704,0.00224122033,-0.0678165704,0.105522968	-0.312049657,0.00173241273,-0.0642118081,0.104137287
