label	pos	idx	tensor	layer	n	bit_equal	rel_l2	max_abs	llama_first4	apr_first4
orig	28	412	attn_norm-2	2	1024	0	6.175470e-03	3.040248e-02	-13.7469149,0.0746156946,-5.92259932,0.100719877	-13.7641335,0.0609714538,-5.92216301,0.0929659307
orig	28	413	conv_output_silu-2	2	6144	0	9.099452e-03	3.229201e-02	0.0508381836,-0.037875399,-0.0228484161,-0.00707038725	0.050971128,-0.0376169942,-0.0220487062,-0.0070249592
orig	28	414	q_conv_predelta-2	2	2048	0	1.058909e-02	1.397267e-02	0.032318335,-0.0240777638,-0.0145249628,-0.00449471455	0.0323748589,-0.0238928385,-0.0140044726,-0.0044619781
orig	28	415	k_conv_predelta-2	2	2048	0	1.338662e-02	1.350205e-02	0.0401377603,-0.0503263324,-0.0416972451,-0.166473895	0.0399204977,-0.0502561368,-0.0415242985,-0.168787822
orig	28	416	v_conv_predelta-2	2	2048	0	1.117967e-02	2.278119e-02	0.00316491793,-0.0354219414,-0.00813333876,-0.0134695042	0.00327887805,-0.035995435,-0.00768887484,-0.0138657475
orig	28	417	a_softplus-2	2	16	0	7.284798e-03	1.382768e-02	1.29277742,0.0140563715,0.0476785824,0.742868423	1.29804111,0.0139830206,0.0470390469,0.747800589
orig	28	418	gate-2	2	16	0	7.917678e-03	1.353204e-02	-1.16053689,-0.00396478176,-0.0142043,-0.48528564	-1.16526222,-0.00394409196,-0.014013771,-0.488507628
orig	28	419	beta_sigmoid-2	2	16	0	1.563973e-03	1.032725e-03	0.425806671,0.285492867,0.269860327,0.716315091	0.42650184,0.2858527,0.269702911,0.716259301
orig	28	420	state_predelta-2	2	262144	0	1.056791e-02	1.781394e-02	6.35578772e-06,-1.21400299e-05,2.95600094e-05,0.000161745702	6.17230808e-06,-1.1137553e-05,2.86346749e-05,0.000157352828
orig	28	421	new_state-2	2	262144	2	1.063793e-02	1.533297e-02	5.52889251e-05,-7.06302817e-05,-4.61066447e-05,-0.000170377098	5.69886397e-05,-7.27933439e-05,-4.83465847e-05,-0.000183746422
orig	28	422	attn_output-2	2	2048	0	5.078081e-03	1.715720e-04	-2.01895e-06,1.95159719e-05,4.54867177e-06,7.14408998e-06	-2.0275977e-06,1.93251726e-05,4.19748812e-06,7.18677438e-06
orig	28	423	z-2	2	2048	0	7.661463e-03	6.161213e-02	1.23792195,0.105916649,0.196250081,-0.459848285	1.23683357,0.0975287557,0.192643166,-0.461664826
orig	28	424	final_output-2	2	2048	0	1.320440e-02	1.927169e-02	-0.00197450328,0.000720538374,0.000446581776,-0.00123833597	-0.00198097015,0.000654458359,0.000403919112,-0.00124941336
orig	28	425	linear_attn_out-2	2	1024	0	3.105949e-02	2.726585e-03	-0.394632638,-0.0285854768,0.00960105471,-0.0383195058	-0.397359222,-0.0286312848,0.00828023814,-0.0382538028
orig	28	426	attn_residual-2	2	1024	0	1.445090e-02	3.454506e-03	-0.939510286,-0.0261711963,-0.188866809,-0.0351016372	-0.942964792,-0.0266583152,-0.19018954,-0.0352834165
orig	28	427	attn_post_norm-2	2	1024	0	1.611246e-02	6.006145e-02	-12.6546555,-0.553631067,-4.05567169,-0.751401484	-12.6992559,-0.563850045,-4.08345509,-0.755177975
orig	28	428	ffn_out-2	2	1024	0	3.017306e-02	3.909811e-03	0.591763198,0.00991100166,-0.0277483966,-0.00983495824	0.588181317,0.00984427892,-0.0267938282,-0.00968123693
orig	28	429	l_out-2	2	1024	0	2.383354e-02	7.036388e-03	-0.347747087,-0.0162601955,-0.2166152,-0.0449365973	-0.354783475,-0.0168140363,-0.216983363,-0.0449646525
orig	28	430	attn_norm-3	3	1024	0	2.377637e-02	1.640534e-01	-7.9798789,-0.445440382,-5.36378384,-1.17346287	-8.14393234,-0.460758954,-5.37460756,-1.17456853
orig	28	431	attn_pregate-3	3	2048	0	1.610475e-02	5.156982e-02	0.147749305,-0.0174730215,0.265874177,0.359543473	0.143164292,-0.0165081564,0.269066185,0.371896029
orig	28	432	attn_gated-3	3	2048	0	2.255048e-02	1.393294e-02	0.0454292521,-0.0013916546,0.0150021855,0.00543493731	0.0444627106,-0.00135283323,0.0154005699,0.00566096464
orig	28	433	attn_output-3	3	1024	0	3.898941e-02	6.167889e-03	-0.254446626,-0.0227011666,0.0206896961,-0.017520031	-0.248278737,-0.0203825701,0.0202038698,-0.0177172665
orig	28	434	attn_residual-3	3	1024	0	2.608495e-02	4.954211e-03	-0.602193713,-0.0389613621,-0.195925504,-0.0624566302	-0.603062212,-0.0371966064,-0.19677949,-0.0626819208
orig	28	435	attn_post_norm-3	3	1024	0	2.809790e-02	1.070983e-01	-8.16881943,-0.791486382,-4.09978867,-1.31825781	-8.18933487,-0.756442785,-4.12205505,-1.32442558
orig	28	436	ffn_out-3	3	1024	0	5.006181e-02	5.033281e-03	-0.00602258742,-0.0292333942,0.00581762195,-0.0120726228	-0.00516307354,-0.0306334943,0.00691117346,-0.0115454048
orig	28	437	l_out-3	3	1024	0	3.114096e-02	6.053165e-03	-0.608216286,-0.0681947544,-0.190107882,-0.0745292529	-0.608225286,-0.0678301007,-0.189868316,-0.0742273256
orig	28	438	attn_norm-4	4	1024	0	3.230752e-02	1.603225e-01	-12.5194168,-1.85140324,-4.81018114,-2.07434392	-12.5523758,-1.84632397,-4.81669569,-2.07134843
orig	28	439	conv_output_silu-4	4	6144	0	2.033996e-02	1.324996e-01	-0.0287505928,0.0172714666,-0.0559585392,-0.195339352	-0.0217699595,0.0174655709,-0.0545909368,-0.197094113
orig	28	440	q_conv_predelta-4	4	2048	0	2.391803e-02	3.099321e-02	-0.00632281741,0.00379833323,-0.0123063764,-0.042958945	-0.00486198347,0.00390066486,-0.0121920407,-0.0440179184
orig	28	441	k_conv_predelta-4	4	2048	0	2.607715e-02	1.713920e-02	-0.00145156472,0.426597536,0.0221505389,-0.00312491949	-0.00149650208,0.423686057,0.0224271789,-0.00357062975
orig	28	442	v_conv_predelta-4	4	2048	0	1.211077e-02	3.911638e-02	-0.0793101713,0.00101613859,-0.00268716342,-0.00342361489	-0.0735723749,0.00177435437,-0.000650966715,-0.00293035712
orig	28	443	a_softplus-4	4	16	0	2.792079e-02	7.011700e-02	0.115396641,2.14226627,0.015827151,1.60431397	0.113542497,2.11659956,0.016958816,1.53419697
orig	28	444	gate-4	4	16	0	2.279816e-02	3.680497e-02	-0.0481044762,-2.08143115,-0.00498023396,-0.842118084	-0.047331553,-2.05649328,-0.00533632794,-0.80531311
orig	28	445	beta_sigmoid-4	4	16	0	8.443337e-03	7.708713e-03	0.474845916,0.932374418,0.347021699,0.369117796	0.467557281,0.93552351,0.34606871,0.374019682
orig	28	446	state_predelta-4	4	262144	0	1.376384e-02	7.539177e-02	0.000942095765,-0.0270953905,0.000903770444,-0.00218584295	0.00107912987,-0.0302818865,0.000179955154,-0.0022983104
orig	28	447	new_state-4	4	262144	0	1.379485e-02	7.430768e-02	0.000927003333,-0.0343907997,0.00041644345,-0.00202042074	0.00105302862,-0.0356161408,-0.000184826145,-0.00213530986
orig	28	448	attn_output-4	4	2048	0	2.851046e-02	6.126456e-03	-9.95090159e-05,1.21936828e-05,2.13507337e-05,-1.3130847e-05	-9.84720682e-05,1.29817772e-05,2.22432045e-05,-1.19658216e-05
orig	28	449	z-4	4	2048	0	1.697426e-02	1.699076e-01	-6.03991699,0.603221178,-0.615869641,0.0809261501	-6.05113506,0.577523112,-0.643512487,0.103531808
orig	28	450	final_output-4	4	2048	0	4.374560e-02	5.040351e-02	0.00122760201,0.00491554523,-0.0037861797,-0.000513407635	0.00120346691,0.00496437959,-0.00404764293,-0.000605006469
orig	28	451	linear_attn_out-4	4	1024	0	5.818688e-02	3.703658e-03	-0.269764483,-0.0199125167,-0.0301715881,0.0216417015	-0.272660971,-0.019367516,-0.0294292942,0.0229480304
orig	28	452	attn_residual-4	4	1024	0	3.447032e-02	7.492989e-03	-0.877980769,-0.088107273,-0.22027947,-0.0528875515	-0.880886257,-0.0871976167,-0.219297618,-0.0512792952
orig	28	453	attn_post_norm-4	4	1024	0	3.838486e-02	1.481330e-01	-11.2072897,-1.64354789,-4.04116154,-1.02162087	-11.2624741,-1.62919712,-4.02962399,-0.992148638
orig	28	454	ffn_out-4	4	1024	0	6.365889e-02	7.946789e-03	0.1759101,0.0267655402,0.0214544479,-0.0243735313	0.181325614,0.0261038803,0.0219097622,-0.0235724114
